구분,학년,수강학과,수강번호,교과목명,학점,시간,담당교수,강의시간,강의실,소영역,비고
,,,3038,평면조형(1),2,0-4-0,구남진 전선 N,월(13:00-16:50),디예1관-13021,,아트앤디자 인
,,,3039,현대미술과콘텐츠디자,,,인 2 0-4-0 김진,금(09:00-12:50),디예1관-1302,,N 아트앤디자 인
,,,3040,창작콘텐츠연구(1),2,0-4-0,노기훈 N,화(13:00-16:50),디예1관-1302,,아트앤디자 인
,,,3041,회화연구(1),2,0-4-0,차민주 전선 N,월(09:00-12:50),디예1관-13013,,아트앤디자 인
,,,3042,뉴미디어조형(1),2,0-4-0,노기훈 디자인,화(09:00-12:50),디예1관-1301,,씽킹 N 아트앤디자 인
,,,3043,창작과기법(1),2,0-4-0,미선임 N,수(13:00-16:50),디예1관-1301,,아트앤디자 인
,,,3044,아트앤디자인프로젝트,,,(1) 2 0-4-0 장성복,화(13:00-16:50),디예1관-1301,,N 아트앤디자 인
,,,3045,동시대미술이론(1),3,2-2-0,임윤수 N,목(13:00-16:50),디예1관-1301,,아트앤디자 인
,,,3046,크리틱(1),2,0-4-0,전영경 전선 N,목(13:00-16:50),디예1관-13124,,아트앤디자 인
,,,3047,미술디자인현장과정보,,,(1) 2 0-4-0 장성복,화(09:00-12:50),디예1관-1312,취업설,계 N 아트앤디자 인
,,,3048,작품제작워크샵(1),2,0-4-0,구남진 협동강,수(13:00-16:50),디예1관-1312,,의 N 아트앤디자 인
,,,3049,제작과전시연출(1),2,0-4-0,구남진 N,목(09:00-12:50),디예1관-1312 강의실,,※ 교차설강 교과목 학년 구분 수강학과 수강 교수 강의시간 비고 아트앤디자 인
,,,4418,기초소묘,3,2-2-0,최영 전선 합)시,목(13:00-16:50),디예1관-11071,,각 Y 아트앤디자 인
,,,4419,기초소묘,3,2-2-0,최영 합)시,수(13:00-16:50),디예1관-1107,,각 Y 아트앤디자 인
,,,4420,평면조형,3,2-2-0,미선임 합)산,금(09:00-12:50),디예1관-1309,,디 Y 아트앤디자 인
,,,4421,평면조형,3,2-2-0,미선임 합)산,금(13:00-16:50),디예1관-1309,,디 Y 아트앤디자 인
,,,4422,아이디어스케치(1),2,0-4-0,최형문 합)산,수(13:00-16:50),디예1관-1309,,디 Y 아트앤디자 인
,,,4423,아이디어스케치(1),2,0-4-0,최형문 합)산,목(09:00-12:50),디예1관-1309,,디 Y 아트앤디자 인
,,,4424,색채학,3,2-2-0,조주원 전선 합)시,수(09:00-12:50),디예1관-11072,,각디자 Y 아트앤디자 인
,,,4425,색채학,3,2-2-0,김수완 합)시,금(09:00-12:50),디예3관-3207,,각디자 Y 아트앤디자 인
,,,4426,디자인아이덴티티,2,0-4-0,미선임 합)산,금(09:00-12:50),디예1관-1307,,디 Y 아트앤디자 인
,,,4427,디자인아이덴티티,2,0-4-0,미선임 합)산,금(13:00-16:50),디예1관-1307,융합예술학부(아트앤디자인전공),디 Y 아트앤디자 인
,,,4428,미디어콘텐츠디자인(1,,,) 2 0-4-0 미선임,수(09:00-12:50),디예2관-21063,,전선 합)영 상애니 Y 아트앤디자 인
,,,4429,토이디자인,2,1-2-0,김진 합)산,월(09:00-11:50),디예2관-2403,,디 Y 아트앤디자 인
,,,4430,토이디자인,2,1-2-0,김진 합)산,월(14:00-16:50),디예2관-2403,,디 Y 아트앤디자 인
,,,4431,콘텐츠제작프로젝트(1,,,) 2 0-4-0 안병환,월(13:00-16:50),디예2관-21124 강의실 강의실,,"전선 합)영 상애니 Y 지정된 교과목을 이수할 경우 소속 학과(전공)의 제1전공 학점으로 인정 됩니다. 1. 교차설강 교과목은 소속 학과(전공)의 전공교과목으로 지정되어 있으며, 2. 위치를 반드시 확인 후 이동시간을 고려하여 수강신청 하시기 바랍니다 웹툰영상애니메이션학부(영상애니메이션전공) 학년 구분 수강학과 수강 교수 강의시간 비고"
,,영상애니,3050,기초애니메이션(1),3,2-2-0,옥세영 전선,금(09:00-12:50),디예2관-21132 실무교,,과목 N
,,영상애니,3051,기초애니메이션(1),3,2-2-0,옥세영,금(13:00-16:50),디예2관-2113 실무교,,과목 N
,,영상애니,3052,3D컴퓨터그래픽(1),3,2-2-0,미선임,화(13:00-16:50),디예1관-1412 실무교,,과목 N
,,영상애니,3053,3D컴퓨터그래픽(1),3,2-2-0,미선임,수(13:00-16:50),디예1관-1412 실무교,,과목 N
,,영상애니,3054,디지털컨셉디자인(1),2,0-4-0,미선임,화(09:00-12:50),디예2관-2113 실무교,,과목 N
,,영상애니,3055,디지털컨셉디자인(1),2,0-4-0,미선임,수(09:00-12:50),디예2관-2113 실무교,,과목 N
,,영상애니,3056,모션그래픽스워크샵(1,,,) 3 2-2-0 박주환,목(09:00-12:50),디예1관-1407 실무교,,과목 N
,,영상애니,3057,모션그래픽스워크샵(1,,,) 3 2-2-0 박주환,목(13:00-16:50),디예1관-1407 실무교,,과목 N
,,영상애니,3058,스토리텔링과연출(1),2,0-4-0,최민규,월(13:00-16:50),디예1관-1407 실무교,,과목 N
,,영상애니,3059,크리에이티브영상디자,,,인(1) 2 0-4-0 미선임,월(09:00-12:50),디예1관-1412 실무교,,과목 N
,,영상애니,3060,애니메이션스튜디오(1,,,) 2 0-4-0 최민규,목(13:00-16:50),디예2관-21063 실무교,,전선 과목 N
,,영상애니,3061,사운드프로덕션,2,0-4-0,과목,수(13:00-16:50),디예2관-2106 실무교,,이상호 N
,,영상애니,3062,미디어콘텐츠디자인(1,,,) 2 0-4-0 미선임,수(09:00-12:50),디예2관-2106 실무교,,"트랙, N"
,,영상애니,3063,비주얼이펙트워크샵(1,,,) 2 0-4-0 김영희,금(09:00-12:50),디예2관-2106 실무교,,과목 N
,,영상애니,3064,비주얼이펙트워크샵(1,,,) 2 0-4-0 김영희,금(13:00-16:50),디예2관-2106 실무교,,과목 N
,,영상애니,3065,3D콘텐츠그래픽제작(,,,1) 3 2-2-0 홍영표,화(09:00-12:50),디예2관-2106 실무교,,"트랙, N"
,,영상애니,3066,3D콘텐츠그래픽제작(,,,1) 3 2-2-0 홍영표,화(13:00-16:50),디예2관-2106 실무교,,"트랙, N"
,,영상애니,3067,디지털애니메이션제작,,,(1) 2 0-4-0 오진희,수(13:00-16:50),디예2관-21124 실무교,,"전선 트랙, N"
,,영상애니,3068,콘텐츠제작프로젝트(1,,,) 2 0-4-0 안병환,월(13:00-16:50),디예2관-2112 실무교,,"트랙, N"
,,영상애니,3069,영상디자인스튜디오(1,,,) 2 0-4-0 김정환,목(13:00-16:50),디예2관-2112 실무교,,"트랙, N"
,,영상애니,3070,디지털포트폴리오제작,,,(1) 2 0-4-0 최민규,화(13:00-16:50),디예2관-2112 실무교 강의실,,"트랙, N ※ 교차설강 교과목 학년 구분 수강학과 수강 교수 강의시간 비고"
,,영상애니,4432,기초웹툰스튜디오(1),3,2-2-0,미선임 전선 합)웹,목(09:00-12:50),디예1관-14132,,툰 Y 웹툰영상애니메이션학부(영상애니메이션전공)
,,영상애니,4433,기초웹툰스튜디오(1),3,2-2-0,미선임 전선 합)웹,목(13:00-16:50),디예1관-14132,,툰 Y
,,영상애니,4434,숏툰제작스튜디오,2,0-4-0,미선임 합)웹,화(09:00-12:50),디예1관-1413,,툰 Y
,,영상애니,4435,숏툰제작스튜디오,2,0-4-0,미선임 합)웹,화(13:00-16:50),디예1관-1413,,툰 Y
,,영상애니,4436,AI융합캐릭터디자인,2,0-4-0,김정우 합)웹,수(09:00-12:50),디예1관-1402,,툰 Y
,,영상애니,4437,AI융합캐릭터디자인,2,0-4-0,김정우 합)웹,금(13:00-16:50),디예1관-1413,,툰 Y
,,영상애니,4438,디지털일러스트실무(1,,,) 3 2-2-0 미선임,수(09:00-12:50),디예1관-14133,,전선 합)웹 툰 Y
,,영상애니,4439,디지털일러스트실무(1,,,) 3 2-2-0 미선임,수(13:00-16:50),디예1관-1413 강의실 강의실,,"합)웹 툰 Y 지정된 교과목을 이수할 경우 소속 학과(전공)의 제1전공 학점으로 인정 됩니다. 1. 교차설강 교과목은 소속 학과(전공)의 전공교과목으로 지정되어 있으며, 2. 위치를 반드시 확인 후 이동시간을 고려하여 수강신청 하시기 바랍니다 웹툰영상애니메이션학부(웹툰전공) 학년 구분 수강학과 수강 교수 강의시간 비고"
,,웹툰,3071,기초웹툰스튜디오(1),3,2-2-0,미선임 전선,목(09:00-12:50),디예1관-14132 실무교,,과목 N
,,웹툰,3072,기초웹툰스튜디오(1),3,2-2-0,미선임,목(13:00-16:50),디예1관-1413 실무교,,과목 N
,,웹툰,3073,웹툰스토리텔링(1),3,2-2-0,최민규,수(13:00-16:50),디예1관-1402 실무교,,과목 N
,,웹툰,3074,숏툰제작스튜디오,2,0-4-0,미선임 N,화(09:00-12:50),디예1관-1413,,
,,웹툰,3075,숏툰제작스튜디오,2,0-4-0,미선임 N,화(13:00-16:50),디예1관-1413,,
,,웹툰,3076,AI융합캐릭터디자인,2,0-4-0,김정우,수(09:00-12:50),디예1관-1402 실무교,,과목 N
,,웹툰,3077,AI융합캐릭터디자인,2,0-4-0,김정우,금(13:00-16:50),디예1관-1413 실무교,,과목 N
,,웹툰,3078,만화웹툰장르연구,3,2-2-0,김정우 전선,목(13:00-16:50),디예1관-14023 실무교,,과목 N
,,웹툰,3079,디지털일러스트실무(1,,,) 3 2-2-0 미선임,수(09:00-12:50),디예1관-1413 실무교,,과목 N
,,웹툰,3080,디지털일러스트실무(1,,,) 3 2-2-0 미선임,수(13:00-16:50),디예1관-1413 실무교,,과목 N
,,웹툰,3081,콘티제작워크샵,3,2-2-0,미선임,화(09:00-12:50),디예1관-1402 실무교,,과목 N
,,웹툰,3082,콘티제작워크샵,3,2-2-0,미선임 N,화(13:00-16:50),디예1관-1402,,
,,웹툰,3083,만화웹툰제작스튜디오,,,(1) 3 2-2-0 김정우,월(13:00-16:50),디예1관-1413 실무교 강의실,,과목 N ※ 교차설강 교과목 학년 구분 수강학과 수강 교수 강의시간 비고
,,웹툰,4440,기초애니메이션(1),3,2-2-0,옥세영 전선 합)영,금(09:00-12:50),디예2관-21132,,상애니 Y
,,웹툰,4441,기초애니메이션(1),3,2-2-0,옥세영 합)영,금(13:00-16:50),디예2관-2113,,상애니 Y
,,웹툰,4442,3D컴퓨터그래픽(1),3,2-2-0,미선임 합)영,화(13:00-16:50),디예1관-1412,,상애니 Y
,,웹툰,4443,3D컴퓨터그래픽(1),3,2-2-0,미선임 합)영,수(13:00-16:50),디예1관-1412,,상애니 Y
,,웹툰,4444,디지털컨셉디자인(1),2,0-4-0,미선임 합)영,화(09:00-12:50),디예2관-2113,,상애니 Y
,,웹툰,4445,디지털컨셉디자인(1),2,0-4-0,미선임 합)영,수(09:00-12:50),디예2관-2113,,상애니 Y
,,웹툰,4446,모션그래픽스워크샵(1,,,) 3 2-2-0 박주환,목(09:00-12:50),디예1관-1407,,합)영 상애니 Y
,,웹툰,4447,모션그래픽스워크샵(1,,,) 3 2-2-0 박주환,목(13:00-16:50),디예1관-1407,,합)영 상애니 Y
,,웹툰,4448,크리에이티브영상디자,,,인(1) 2 0-4-0 미선임,월(09:00-12:50),디예1관-1412,,합)영 상애니 Y 웹툰영상애니메이션학부(웹툰전공)
,,웹툰,4449,비주얼이펙트워크샵(1,,,) 2 0-4-0 김영희,금(09:00-12:50),디예2관-21063,,전선 합)영 상애니 Y
,,웹툰,4450,비주얼이펙트워크샵(1,,,) 2 0-4-0 김영희,금(13:00-16:50),디예2관-2106 강의실 강의실,,"합)영 상애니 Y 지정된 교과목을 이수할 경우 소속 학과(전공)의 제1전공 학점으로 인정 됩니다. 1. 교차설강 교과목은 소속 학과(전공)의 전공교과목으로 지정되어 있으며, 2. 위치를 반드시 확인 후 이동시간을 고려하여 수강신청 하시기 바랍니다 주얼리디자인학과 학년 구분 수강학과 수강 교수 강의시간 비고 주얼리디자 인"
,,,3084,금속소재기법리서치(1,,,) 2 0-4-0 김병문,목(13:00-16:50),디예3관-33032,,전선 서비스 러닝 N 주얼리디자 인
,,,3085,금속조형디자인리서치,,,(1) 2 0-4-0 김병문,월(13:00-16:50),디예3관-3303 실무교,,과목 N 주얼리디자 인
,,,3086,3D디지털그래픽(3),2,0-4-0,홍진희 전선,화(13:00-16:50),디예3관-31013 실무교,,과목 N 주얼리디자 인
,,,3087,금속조형디자인리서치,,,(3) 3 2-2-0 권주한,목(13:00-16:50),디예3관-3201 실무교,,과목 N 주얼리디자 인
,,,3088,주얼리제품개발(3),2,0-4-0,허정민,수(13:00-16:50),디예3관-3311 실무교,,과목 N 주얼리디자 인
,,,3089,패션주얼리제작연구(3,,,) 2 0-4-0 김민희,목(09:00-12:50),디예3관-3308 실무교,,과목 N 주얼리디자 인
,,,3090,디지털프로덕트디자인,,,(1) 2 0-4-0 권주한,월(09:00-12:50),디예3관-3201 실무교,,과목 N 주얼리디자 인
,,,3091,졸업작품연구(1),3,2-2-0,권주한 전선,화(09:00-12:50),디예3관-32024 실무교,,과목 N 주얼리디자 인
,,,3092,주얼리캡스톤디자인(1,,,) 2 0-2-1 김민희,월(09:00-11:50),디예3관-3308,취업설,계 N 주얼리디자 인
,,,3093,리빙프로덕트디자인(1,,,) 2 0-4-0 김병문,금(09:00-12:50),디예3관-3202 실무교,,과목 N 주얼리디자 인
,,,3094,포트폴리오연구제작(1,,,) 2 0-4-0 미선임,목(09:00-12:50),디예3관-3301 강의실,,N ※ 교차설강 교과목 학년 구분 수강학과 수강 교수 강의시간 비고 주얼리디자 인
,,,4451,초급일본어문법(1),3,3-0-0,김봉정,월(15:00-16:15) | 수(13:30-14:45),인문2관-22031,,전선 합)일 본어 Y 주얼리디자 인
,,,4452,일본어문법,3,3-0-0,김봉정,월(12:00-13:15) | 수(12:00-13:15),인문2관-22032,,전선 합)일 본어 Y 주얼리디자 인
,,,4453,일본어문장연습(2),3,3-0-0,타케시타 치 카,월(12:00-13:15) | 수(12:00-13:15),인문2관-22023 강의실 강의실,,"전선 합)일 본어 Y 지정된 교과목을 이수할 경우 소속 학과(전공)의 제1전공 학점으로 인정 됩니다. 1. 교차설강 교과목은 소속 학과(전공)의 전공교과목으로 지정되어 있으며, 2. 위치를 반드시 확인 후 이동시간을 고려하여 수강신청 하시기 바랍니다 시각디자인융합학부 학년 구분 수강학과 수강 교수 강의시간 비고"
,,시각디자인,3095,기초조형,3,2-2-0,미선임 전선,금(13:00-16:50),디예1관-11081 실무교,,"과목, N"
,,시각디자인,3096,기초조형,3,2-2-0,미선임,금(09:00-12:50),디예1관-1108 실무교,,"과목, N"
,,시각디자인,3097,기초조형,3,2-2-0,"과목,",월(09:00-12:50),디예3관-3207 실무교,,유상원 N
,,시각디자인,3098,기초조형,3,2-2-0,"과목,",화(13:00-16:50),디예3관-3207 실무교,,유상원 N
,,시각디자인,3099,컴퓨터그래픽(1),2,0-4-0,권대우,금(09:00-12:50),실무교,진로415,"과목, N"
,,시각디자인,3100,컴퓨터그래픽(1),2,0-4-0,권대우,금(13:00-16:50),실무교,진로415,"과목, N"
,,시각디자인,3101,컴퓨터그래픽(1),2,0-4-0,미선임,월(13:00-16:50),디예3관-3205 실무교,,"과목, N"
,,시각디자인,3102,컴퓨터그래픽(1),2,0-4-0,미선임,화(09:00-12:50),디예3관-3205 실무교,,"과목, N"
,,시각디자인,3103,색채학,3,2-2-0,조주원 전선,수(09:00-12:50),디예1관-11072 실무교,,"과목, N"
,,시각디자인,3104,색채학,3,2-2-0,김수완,금(09:00-12:50),디예3관-3207 실무교 강의실,,"과목, N 시각디자인융합학부(시각디자인전공) 학년 구분 수강학과 수강 교수 강의시간 비고"
,,시각,3105,기초소묘,3,2-2-0,"최영 전선 A, 시",목(13:00-16:50),디예1관-11071,,각 N
,,시각,3106,기초소묘,3,2-2-0,"최영 B, 시",수(13:00-16:50),디예1관-1107,,각 N
,,시각,3107,시각디자인,2,0-4-0,설재성 전선,목(13:00-16:50),디예2관-23082 실무교,,"과목, N"
,,시각,3108,시각디자인,2,0-4-0,설재성,목(09:00-12:50),디예2관-2308 실무교,,"과목, N"
,,시각,3109,일러스트레이션(1),2,0-4-0,"최영 A, 시",화(13:00-16:50),디예1관-1107,,각 N
,,시각,3110,일러스트레이션(1),2,0-4-0,"최영 B, 시",월(13:00-16:50),디예1관-1107,,각 N
,,시각,3111,타이포그라피(1),2,0-4-0,"김홍우 A, 시 각 N",월(09:00-12:50),,진로415,
,,시각,3112,타이포그라피(1),2,0-4-0,"김홍우 B, 시 각 N",월(13:00-16:50),,진로415,
,,시각,3113,2D캐릭터디자인,2,0-4-0,"엄기서 A, 시",목(09:00-12:50),디예2관-2207,,각 N
,,시각,3114,2D캐릭터디자인,2,0-4-0,"전형도 B, 시 각 N",목(13:00-16:50),,진로415,
,,시각,3115,그래픽디자인,2,0-4-0,"엄기서 전선 A, 시",화(13:00-16:50),디예2관-23113,,각 N
,,시각,3116,그래픽디자인,2,0-4-0,"엄기서 B, 시",수(13:00-16:50),디예2관-2311,,각 N
,,시각,3117,편집디자인(1),2,0-4-0,신순범,금(09:00-12:50),디예2관-2207 실무교,,"과목, N"
,,시각,3118,편집디자인(1),2,0-4-0,신순범,금(13:00-16:50),디예2관-2207 실무교,,"과목, N"
,,시각,3119,패키지지기구조디자인,2,0-4-0,김동혁,금(13:00-16:50),디예2관-2308 실무교,,"과목, N"
,,시각,3120,패키지지기구조디자인,2,0-4-0,김동혁,금(09:00-12:50),디예2관-2308 실무교,,"과목, N"
,,시각,3121,광고영상디자인(1),2,0-4-0,"이성철 A, 시",월(09:00-12:50),디예2관-2308,,각 N
,,시각,3122,광고영상디자인(1),2,0-4-0,"이성철 B, 시",월(13:00-16:50),디예2관-2308,,각 N
,,시각,3123,모바일UX/UI디자인,2,0-4-0,"한동균 A, 시",월(13:00-16:50),디예2관-2207,,각 N
,,시각,3124,모바일UX/UI디자인,2,0-4-0,"한동균 B, 시",화(13:00-16:50),디예2관-2207,,각 N
,,시각,3125,미술교재연구및지도법,3,0-0-3,김윤주 전선,수(14:00-17:50),디예2관-23084 실무교,,"과목, N"
,,시각,3126,광고디자인과제연구(1,,,) 2 0-4-0 장창식,화(13:00-16:50),디예2관-2308,,시각 N
,,시각,3127,취업설계,3,0-0-3,전형도,월(09:00-10:15) | 월(10:30-11:45),"디예2관-2311 계,실",취업설,N
,,시각,3129,시각컨텐츠디자인,2,0-4-0,"엄기서 NCS,",월(13:00-16:50),디예2관-2311,,시각 N
,,시각,3130,미디어디자인프로젝트,2,0-4-0,"한동균 NCS,",목(09:00-12:50),디예2관-2311 강의실,,시각 N 시각디자인융합학부(시각디자인전공) ※ 교차설강 교과목 학년 구분 수강학과 수강 교수 강의시간 비고
,,시각,4454,3D컴퓨터그래픽(1),3,2-2-0,미선임 전선 합)영,화(13:00-16:50),디예1관-14122,,상애니 Y
,,시각,4455,3D컴퓨터그래픽(1),3,2-2-0,미선임 합)영,수(13:00-16:50),디예1관-1412,,상애니 Y
,,시각,4456,기초서비스디자인(1),3,2-2-0,백수현 합)서,화(13:00-16:50),디예3관-3205,,비스마 Y
,,시각,4457,기초서비스디자인(1),3,2-2-0,미선임 합)서,수(13:00-16:50),디예3관-3205,,비스마 Y
,,시각,4458,AI-3D실습,3,2-2-0,하신우 전선 합)산 디 Y,금(09:00-12:50),,진로4163,
,,시각,4459,AI-3D실습,3,2-2-0,"하신우 합)산 디 Y 지정된 교과목을 이수할 경우 소속 학과(전공)의 제1전공 학점으로 인정 됩니다. 1. 교차설강 교과목은 소속 학과(전공)의 전공교과목으로 지정되어 있으며, 2.",금(13:00-16:50),강의실 강의실,진로416,위치를 반드시 확인 후 이동시간을 고려하여 수강신청 하시기 바랍니다 시각디자인융합학부(서비스마케팅디자인전공) 학년 구분 수강학과 수강 교수 강의시간 비고 서비스마케 팅
,,,3131,아이디어스케치,2,0-4-0,이애리 전선,목(09:00-12:50),디예3관-32051 실무교,,"과목, N 서비스마케 팅"
,,,3132,아이디어스케치,2,0-4-0,이애리,금(09:00-12:50),디예3관-3205 실무교,,"과목, N 서비스마케 팅"
,,,3133,기초서비스디자인(1),3,2-2-0,백수현 전선 A반 N,화(13:00-16:50),디예3관-32052,,서비스마케 팅
,,,3134,기초서비스디자인(1),3,2-2-0,미선임 B반 N,수(13:00-16:50),디예3관-3205,,서비스마케 팅
,,,3135,3D디지털모델링,2,0-4-0,미선임,화(09:00-12:50),디예3관-3205 실무교,,"과목, N 서비스마케 팅"
,,,3136,3D디지털모델링,2,0-4-0,미선임,수(09:00-12:50),디예3관-3205 실무교,,"과목, N 서비스마케 팅"
,,,3137,서비스디자인프로젝트,,,(1) 3 2-2-0 구수민,목(13:00-16:50),디예3관-32073,,전선 N 서비스마케 팅
,,,3138,스토리텔링매니지먼트,2,1-2-0,김수완,화(13:00-15:50),디예3관-3205 실무교,,과목 N 서비스마케 팅
,,,3139,디자인컨버전스스튜디,,,오(2) 3 2-2-0 이연수,수(09:00-12:50),디예3관-3205 실무교,,과목 N 서비스마케 팅
,,,3140,졸업연구프로젝트,3,2-2-0,전필,수(09:00-12:50),디예3관-32074 실무교,,유상원 과목 N 서비스마케 팅
,,,3141,이노베이션매니지먼트,3,2-2-0,김수완,목(13:00-16:50),디예3관-3205전선 실무교,,과목 N 서비스마케 팅
,,,3142,버추얼콘텐츠디자인(2,,,) 3 2-2-0 이형민,월(09:00-12:50),디예3관-3205 실무교 강의실,,과목 N ※ 교차설강 교과목 학년 구분 수강학과 수강 교수 강의시간 비고 서비스마케 팅
,,,4460,패션드로잉,3,2-2-0,김소현 전선 합)패,수(09:00-12:50),디예5관-13081,,션 Y 서비스마케 팅
,,,4461,패션드로잉,3,2-2-0,김소현 합)패,목(09:00-12:50),디예5관-1308,,션 Y 서비스마케 팅
,,,4462,마케팅원론,3,0-0-3,이진화,화(09:00-10:15) | 목(10:30-11:45),경영1관-14082,,전선 합)경 영 Y 서비스마케 팅
,,,4463,마케팅원론,3,0-0-3,이진화,화(12:00-13:15) | 목(12:00-13:15),경영1관-1308,,합)경 영 Y 서비스마케 팅
,,,4464,마케팅원론,3,0-0-3,이진화,화(13:30-14:45) | 목(15:00-16:15),경영1관-1308,,합)경 영 Y 서비스마케 팅
,,,4465,마케팅원론,3,0-0-3,이진화,금(09:00-10:15) | 금(10:30-11:45),경영1관-1409 강의실 강의실,,"합)경 영 Y 지정된 교과목을 이수할 경우 소속 학과(전공)의 제1전공 학점으로 인정 됩니다. 1. 교차설강 교과목은 소속 학과(전공)의 전공교과목으로 지정되어 있으며, 2. 위치를 반드시 확인 후 이동시간을 고려하여 수강신청 하시기 바랍니다 산업디자인학과 학년 구분 수강학과 수강 교수 강의시간 비고"
,,산디,3143,평면조형,3,2-2-0,미선임 전선,금(09:00-12:50),디예1관-13091 실무교,,과목 N
,,산디,3144,평면조형,3,2-2-0,미선임,금(13:00-16:50),디예1관-1309 실무교,,과목 N
,,산디,3145,아이디어스케치(1),2,0-4-0,최형문,수(13:00-16:50),디예1관-1309 실무교,,과목 N
,,산디,3146,아이디어스케치(1),2,0-4-0,최형문,목(09:00-12:50),디예1관-1309 실무교,,과목 N
,,산디,3147,기초산업디자인,3,2-2-0,미선임 전선,월(09:00-12:50),디예1관-13072 실무교,,과목 N
,,산디,3148,기초산업디자인,3,2-2-0,미선임,월(13:00-16:50),디예1관-1307 실무교,,과목 N
,,산디,3149,디자인아이덴티티,2,0-4-0,미선임,금(09:00-12:50),디예1관-1307 실무교,,과목 N
,,산디,3150,디자인아이덴티티,2,0-4-0,미선임,금(13:00-16:50),디예1관-1307 실무교,,과목 N
,,산디,3151,3D컴퓨터실습(1),2,0-4-0,정현오,수(09:00-12:50),실무교,진로416,과목 N
,,산디,3152,3D컴퓨터실습(1),2,0-4-0,정현오,수(13:00-16:50),실무교,진로416,과목 N
,,산디,3153,그래픽상품디자인,3,2-2-0,곽지혜,화(13:00-16:50),실무교,진로416,과목 N
,,산디,3154,그래픽상품디자인,3,2-2-0,곽지혜,목(13:00-16:50),실무교,진로416,과목 N
,,산디,3155,CMF실습(1),2,0-4-0,김진,화(09:00-12:50),디예1관-1307 실무교,,과목 N
,,산디,3156,CMF실습(1),2,0-4-0,김진,목(09:00-12:50),디예1관-1307 실무교,,과목 N
,,산디,3157,산업디자인(1),3,2-2-0,강현석 전선,수(09:00-12:50),디예2관-24033 실무교,,과목 N
,,산디,3158,산업디자인(1),3,2-2-0,강현석,목(09:00-12:50),디예2관-2403 실무교,,과목 N
,,산디,3159,산업디자인론,2,0-0-2,미선임,화(12:00-13:50),디예2관-2403 실무교,,과목 N
,,산디,3160,토이디자인,2,1-2-0,김진,월(09:00-11:50),디예2관-2403 실무교,,과목 N
,,산디,3161,토이디자인,2,1-2-0,김진,월(14:00-16:50),디예2관-2403 실무교,,과목 N
,,산디,3162,리빙제품디자인,2,1-2-0,최형문,화(09:00-11:50),디예2관-2403 실무교,,과목 N
,,산디,3163,리빙제품디자인,2,1-2-0,최형문,화(14:00-16:50),디예2관-2403 실무교,,과목 N
,,산디,3165,스포츠디자인,2,1-2-0,김시만,목(14:00-16:50),디예2관-2403 실무교,,과목 N
,,산디,3166,AI-3D실습,3,2-2-0,하신우,금(09:00-12:50),실무교,진로416,과목 N
,,산디,3167,AI-3D실습,3,2-2-0,하신우,금(13:00-16:50),실무교,진로416,과목 N
,,산디,3168,디자인프로젝트(1),3,2-2-0,김성진 전선,수(09:00-12:50),디예2관-24064 실무교,,과목 N
,,산디,3169,디자인프로젝트(1),3,2-2-0,김성진,수(13:00-16:50),디예2관-2406 실무교,,과목 N
,,산디,3170,통합디자인연구(1),3,2-2-0,강현석,월(09:00-12:50),디예2관-2406 실무교,,과목 N 산업디자인학과
,,산디,3171,통합디자인연구(1),3,2-2-0,강현석 전선,화(09:00-12:50),디예2관-24064 실무교,,과목 N
,,산디,3172,퍼스널브랜딩,3,2-2-0,공두형,목(09:00-12:50),디예2관-2406 실무교,,과목 N
,,산디,3173,퍼스널브랜딩,3,2-2-0,공두형,목(13:00-16:50),디예2관-2406 실무교 강의실,,과목 N ※ 교차설강 교과목 학년 구분 수강학과 수강 교수 강의시간 비고
,,산디,4466,스토리텔링,2,1-2-0,신지현 전선 합)게,화(13:00-15:50),디예1관-12031,,임 Y
,,산디,4467,스토리텔링,2,1-2-0,김시만 합)게,수(13:00-15:50),디예1관-1203,,임 Y
,,산디,4468,일러스트레이션(1),2,0-4-0,최영 전선 합)시,화(13:00-16:50),디예1관-11072,,각 Y
,,산디,4469,일러스트레이션(1),2,0-4-0,최영 합)시,월(13:00-16:50),디예1관-1107,,각 Y
,,산디,4470,게임스토리디자인,2,1-2-0,이신애 합)게,금(13:00-15:50),디예1관-1203,,임 Y
,,산디,4471,게임스토리디자인,2,1-2-0,이신애 합)게,금(09:00-11:50),디예1관-1203,,임 Y
,,산디,4472,패키지지기구조디자인,2,0-4-0,김동혁 전선 합)시,금(13:00-16:50),디예2관-23083,,각 Y
,,산디,4473,패키지지기구조디자인,2,0-4-0,김동혁 합)시,금(09:00-12:50),디예2관-2308,,각 Y
,,산디,4474,굿즈디자인,2,0-4-0,미선임 합)게,수(09:00-12:50),디예1관-1203 강의실 강의실,,"임 Y 지정된 교과목을 이수할 경우 소속 학과(전공)의 제1전공 학점으로 인정 됩니다. 1. 교차설강 교과목은 소속 학과(전공)의 전공교과목으로 지정되어 있으며, 2. 위치를 반드시 확인 후 이동시간을 고려하여 수강신청 하시기 바랍니다 패션디자인학과 학년 구분 수강학과 수강 교수 강의시간 비고"
,,패션,3174,기초패션디자인,3,2-2-0,전필 N,목(13:00-16:50),디예5관-12191,,전상훈
,,패션,3175,기초패션디자인,3,2-2-0,송지은 N,월(09:00-12:50),디예5관-1308,,
,,패션,3176,패션드로잉,3,2-2-0,김소현 협동강,수(09:00-12:50),디예5관-1308전선,,의 N
